name,latitude,longitude,inhabitedSince,inhabitedUntil,wikipedia,access,addr.city,alt_name,alt_name.ar,alt_name.cs,alt_name.el,alt_name.en,alt_name.he,civilizations,denomination,desc,description,description.de,description.en,description.he,description.hu,designation,ele,heritage,historic.civilization,historic.era,historic.period,image,image1,image2,image3,image4,image5,image6,image_1,image_2,inscription,int_name,is_in,layer,link,man_made,mapillary,name.ar,name.ar1,name.be,name.bg,name.bn,name.br,name.ca,name.ckb,name.cs,name.de,name.el,name.en,name.en1,name.en2,name.en3,name.en4,name.en5,name.en6,name.eo,name.es,name.fi,name.fr,name.gu,name.he,name.he1,name.he2,name.he3,name.hi,name.hu,name.hy,name.id,name.it,name.ja,name.ka,name.kn,name.ko,name.ku,name.la,name.lt,name.ml,name.mn,name.mr,name.nl,name.no,name.pa,name.pl,name.pt,name.ro,name.ru,name.sl,name.sr,name.tr,name.uk,name.vi,name.zh,name_local,natural,old_name,old_name.fr,place,ref.whc,reference,religion,short_name.cs,site_type,start_date,url,website,website1,whc.criteria,whc.inscription_date,wiki.en,wikidata,wikipedia.en,wpt_description
מצד משורה הישראלי,30.918472,34.7098377,,,,,,,,,,,,,,,"התישבות חקלאית מהתקופה הישראלית, כאלף לפנה""ס. בור המים נמצא כמאה מטרים מצפון מערב למתחם.",,,"התישבות חקלאית מהתקופה הישראלית, כאלף לפנה""ס. בור המים נמצא כמאה מטרים מצפון מערב למתחם.",,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Israel_Hiking_Map_%D7%9E%D7%A6%D7%93_%D7%9E%D7%A9%D7%95%D7%A8%D7%94_%D7%94%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מצד משורה הישראלי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מצד משורה הפרסי,30.9184699,34.7103075,,,,,,,,,,,,,,,"מיצד צבאי מהתקופה הפרסית - המאה 5-6 לפנה""ס. במרכזו בור מים עתיק שקרס חלקית.",,,"מיצד צבאי מהתקופה הפרסית - המאה 5-6 לפנה""ס. במרכזו בור מים עתיק שקרס חלקית.",,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f4/Israel_Hiking_Map_מצד_משורה_הפרסי.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Israel_Hiking_Map_%D7%9E%D7%A6%D7%93_%D7%9E%D7%A9%D7%95%D7%A8%D7%94_%D7%94%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99_1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מצד משורה הפרסי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מגדל נבטי,30.8897017,34.8018423,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/54/Israel_Hiking_Map_מגדל_נבטי.jpeg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Israel_Hiking_Map_מגדל_נבטי_1.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Israel_Hiking_Map_מגדל_נבטי_2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מגדל נבטי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
באר אנטיליה,31.410776,34.5037706,,,,,,,,,,,,,,,באר עמוקה עם שרידי מתקנים חקלאיים. במקום יש פינת ישיבה מסודרת,,,באר עמוקה עם שרידי מתקנים חקלאיים. במקום יש פינת ישיבה מסודרת,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f4/Israel_Hiking_Map_באר_אנטיליה.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,באר אנטיליה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כנסיה ביזנטית,31.635291,34.9695711,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Israel_Hiking_Map_כנסיה_ביזנטית_2.jpeg,https://upload.wikimedia.org/wikipedia/commons/6/69/Israel_Hiking_Map_כנסיה_ביזנטית_3.jpeg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Israel_Hiking_Map_כנסיה_ביזנטית_4.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,כנסיה ביזנטית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חורבת בורגין,31.6354977,34.9691847,,,,,,,,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horbat Burgin,,,,,,,,,,,,חורבת בורגין,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peak,,,,,,,,,,,,,,,,,,
גת עתיקה,32.7093531,35.2264962,,,,,,,,,,,,,,,בור עתיק,,,בור עתיק,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/7c/Israel_Hiking_Map_גת_עתיקה.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,גת עתיקה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
תל שוכה,31.6822295,34.9737026,,,he:שוכה,,,,,,,,,,,,,,,,,,349,,,,,https://upload.wikimedia.org/wikipedia/commons/f/fc/Israel_Hiking_Map_%D7%AA%D7%9C_%D7%A9%D7%9B%D7%94.jpeg,,,,,,,,,,,,,,survey_point,,,,,,,,,,,,,Tel Soco,,,,,,,,,,,,תל שוכה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peak,,,,,,,,,,,,,,,,,,
Ancient Military Port of Kition,34.9202914,33.632926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ship-sheds,,,,,,,,,,
תל עין הבשור,31.3056563,34.4889397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tel Ein HaBesor,,,,,,,,,,,,תל עין הבשור,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Šuppitaššu,39.2847034,36.9117617,,,,,,,,,,,,,,,,,,,,,,,Hittite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אבן השבת,32.7958199,35.1510972,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/c8/Israel_Hiking_Map_אבן_השבת.jpeg,,,,,,,,,אבן שכנראה מסמנת את תחום השבת של אושא,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אבן השבת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
בית הכנסת העתיק בארבל,32.8151368,35.4838078,,,he:ארבל (יישוב עתיק),,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/35/Israel_Hiking_Map_בית_הכנסת_העתיק_בארבל.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בית הכנסת העתיק בארבל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kouklia Olive Press,34.7003019,32.5541729,,,,yes,,Kouklia Olive Mill,,,,,,,,,,,,,,,,,modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,
פסיפס,31.791283,35.166612,,,,,,,,,,,,,,,נמצא בחפירות שנערכו באפריל 2020. מתוארך לסוף התקופה הרומית תחילת הביזנטית. הפסיפס כוסה כתוצאה מעבודות בכביש. ראה קישור לחיפרות קודמות.,,,נמצא בחפירות שנערכו באפריל 2020. מתוארך לסוף התקופה הרומית תחילת הביזנטית. הפסיפס כוסה כתוצאה מעבודות בכביש. ראה קישור לחיפרות קודמות.,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Israel_Hiking_Map_פסיפס.jpeg,https://upload.wikimedia.org/wikipedia/commons/1/19/Israel_Hiking_Map_פסיפס_1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פסיפס,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hadashot-esi.org.il/report_detail.aspx?id=25536&mag_id=127,,,,,,,
בית כנסת יודפת,32.8340013,35.2761657,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/7c/Israel_Hiking_Map_בית_כנסת_3.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בית כנסת יודפת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anubieion,29.8751644,31.2230149,,,,,,,,,,,,,,,,,,,,,,1,ancient_egyptian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כתובת תחום גזר מס 8.,31.8433636,34.9372031,,,,,,,,,,,,,,,סמוך לאקליפטוס,,,סמוך לאקליפטוס,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/38/Israel_Hiking_Map_כתובת_תחום_גזר_מס_8..jpeg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Israel_Hiking_Map_כתובת_תחום_גזר_מס_8._1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,כתובת תחום גזר מס 8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גת,31.808165,35.190922,,,he:גת (משטח דריכה),,,,,,,,,,,,גת מימי בית ראשון. באזור יש עוד 5 גיתות דומות.,,,גת מימי בית ראשון. באזור יש עוד 5 גיתות דומות.,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8d/Israel_Hiking_Map_גת.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,גת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
שרידי ישוב בתים מעוגלים,30.7833064,34.5912806,,,,,,,,,,,,,,,"דומה לאתר רסיסים אבל בקטן.
שרידי חווה מדרום לכיפה.
בורות אחסנה סתומים",,,"דומה לאתר רסיסים אבל בקטן.
שרידי חווה מדרום לכיפה.
בורות אחסנה סתומים",,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d4/Israel_Hiking_Map_שרידי_ישוב_בתים_מעוגלים.jpeg,https://upload.wikimedia.org/wikipedia/commons/2/27/Israel_Hiking_Map_שרידי_ישוב_בתים_מעוגלים_1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שרידי ישוב בתים מעוגלים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamereddin Hanı,37.9127477,37.5773264,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כתובת תחום גזר מס. 6,31.8427725,34.9235017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,כתובת תחום גזר מס. 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
סכר הרודיאני,31.764706,35.137788,,,,,,,,,,,,,,,קיר תמך לאשמה חקלאית בקומפלקס של עין חנדק. כנראה מן התקופה הרומית. ידוע גם בשם הכותל הקטן,,,קיר תמך לאשמה חקלאית בקומפלקס של עין חנדק. כנראה מן התקופה הרומית. ידוע גם בשם הכותל הקטן,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/10/IHM_סכר_הרודיאני.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,סכר הרודיאני,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,סכר הרודיאני,,,,,,,
Kuruköprü Yeraltı Şehri,38.6857473,35.6920233,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harman Yeri Yeraltı Şehri,38.6794565,35.5494691,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gülistan Yeraltı Şehri,38.6610068,35.5707756,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuşcağız Yeraltı Şehri,38.520786,35.681319,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeraltı Şehri,38.481433,35.80185,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fatinler Yeraltı Şehri,38.340897,35.890217,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kömür Yeraltı Şehri,38.496297,35.750764,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eski Pusatlı Yeraltı Şehri,38.4265486,35.7383711,,,,,,Yeraltı Şehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Untergrundstadt,,Underground City,,,,,,,,Ciudad subterránea,,Ville souterraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
תל בורנה,31.6297832,34.8733445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tel Burna,,,,,,,,,,Tel Burna,,תל בורנה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7695565,,
ספלולים,32.8182355,35.2991229,,,,,,,,,,,,,,,יתכן כריית עדשות צור ושימוש כבודדה.,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/59/IHM_star_3.jpeg,https://upload.wikimedia.org/wikipedia/commons/6/6e/IHM_ספלולים_יתכן_כריית_עדשות_צור_ושימוש_כבודדה..jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ספלולים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
חורבת קשרון,32.7644886,35.4078239,,,,,,,,,,,,,,,במקום נחשף אתר נרחב ומעניין מתקופת הברונזה הבניימית (לפני כ-4000 שנה),,,במקום נחשף אתר נרחב ומעניין מתקופת הברונזה הבניימית (לפני כ-4000 שנה),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,חורבת קשרון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אחוזת קבר,31.4181601,35.0354087,,,,,,,,,,,,,,,אחוזת קבר מימי בית שני עם חצר מרשימה. כיום הפכה לבריכה ומלאה במים.,,,אחוזת קבר מימי בית שני עם חצר מרשימה. כיום הפכה לבריכה ומלאה במים.,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/IHM_אחוזת_קבר.jpeg,https://upload.wikimedia.org/wikipedia/commons/f/f4/IHM_אחוזת_קבר_1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אחוזת קבר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גת,31.806358,35.18561,,,,,,,,,,,,,,,גת מימי בית ראשון. אחת מגיתות רבות שנמצאות באזור.,,,גת מימי בית ראשון. אחת מגיתות רבות שנמצאות באזור.,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/1a/IHM_גת_3.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/36/IHM_גת_4.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,גת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
תל קילא,31.6138929,35.0030906,,,he:תל קילא,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,תל קילא,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
תל אבו הואם,32.8008333,35.0191667,,,,,,,,,,,,,,,"תל אבו הַוַּאם (""הואם"" הוא כינוי למין ציפור) הוא תל עתיק בדרום מפרץ חיפה.",,,"תל אבו הַוַּאם (""הואם"" הוא כינוי למין ציפור) הוא תל עתיק בדרום מפרץ חיפה.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tell Abu Hawam,,,,,,,,,,Tell Abu Hawam,,תל אבו הואם,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q694326,,
חורבת עירב,33.0806774,35.2278804,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,חורבת עירב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אמת הביאר,31.656211,35.1451091,,,he:אמת הביאר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אמת הביאר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tour d'Incendie Mameluke,33.2710973,35.1989284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maneluke Fire Tower,,,,,,,,,,Tour d'Incendie Mameluke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ágios Minás,34.7000527,32.5358677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tell Abu Hait - Sagartum?,35.2400718,40.5275044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bubasteion,29.8735271,31.2239814,,,en:Bubasteum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q997397,,
Tel Dalit,31.9768307,34.969541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tel Dalit,,,,,,,,,,,,תל דלית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q55454134,,
Deir Apa Jeremiah,29.8664033,31.2192031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מצד קדרון,31.6818069,35.4425311,,,he:מצד קדרון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מצד קדרון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6632565,,
Stoa Basilica,37.9312139,29.1244807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple of Bel,34.7508892,40.7257942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Templo de Baal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
أعمدة الرجاجيل,29.8123661,40.2202557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
مسجد عمر بن الخطاب,29.8119297,39.8674622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
פיר בקרה של אמת המים,31.6751559,35.1647965,,,,,,,,,,,,,,,פיר בקרה של אמת הבייאר שהובילה מים לבקכות שלמה. שווה להכנס פנימה.,,,פיר בקרה של אמת הבייאר שהובילה מים לבקכות שלמה. שווה להכנס פנימה.,,,,,,,,https://i.imgur.com/m6IF8TM.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פיר בקרה של אמת המים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEKROPOL,36.7419935,34.5329779,,,,,,,,,,,,,,,,,,,,,,,ancient_roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROMA HAMAMI,36.7434922,34.5365348,,,,,,,,,,,,,,,,,,,,,,,ancient_roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLİ HÖYÜK,36.7449739,34.5422303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTİK ROMA TİYATROSU,36.7451184,34.5425723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROMA HAMAMI,36.7439069,34.5428124,,,,,,,,,,,,,,,,,,,,,,,ancient_roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTİK LİMAN,36.741127,34.5402457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מיצד,30.6654432,34.8121387,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/56/IHM_מיצד.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מיצד,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gordion, Tumulus X",39.6520787,32.0007682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tumulus,,,,,,,,,,
מצד רחל,30.6318821,35.1719087,,,,,,,,,,,,,,,"מצד נבטי מתקופות ההלניסטית והרומית הקדומה
המצד ששולט על האזור ועל מקור המים עין רחל.",,,"מצד נבטי מתקופות ההלניסטית והרומית הקדומה
המצד ששולט על האזור ועל מקור המים עין רחל.",,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e6/IHM_מצד_רחל_2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,Mezad Rahel,,,,,,,,,,,,מצד רחל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.antiquities.org.il/BestSitesMap_Item_heb.asp?id=5297,,,,,,,
מצודת נחל אלה,30.6629889,34.6967316,,,,,,,,,,,,,,,"מצודת סוגרים סגלגלה (34x20 מ׳) ומבני מגורים. במקום התגלו כלי צור (להבי מגל) וחרסים מתקופת הברזל השניה - המאה 10 לפנה""ס.",,,"מצודת סוגרים סגלגלה (34x20 מ׳) ומבני מגורים. במקום התגלו כלי צור (להבי מגל) וחרסים מתקופת הברזל השניה - המאה 10 לפנה""ס.",,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e9/IHM_מצודת_נחל_אלה.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מצודת נחל אלה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
מצודת נחל לענה,30.7110826,34.6108215,,,,,,,,,,,,,,,"מצודה מתקופת הברזל השניה - המאה 10 לפנה""ס. אחת מהקטנות ביותר. ממערב, מבני חוץ ומכלאות.",,,"מצודה מתקופת הברזל השניה - המאה 10 לפנה""ס. אחת מהקטנות ביותר. ממערב, מבני חוץ ומכלאות.",,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4d/IHM_מצודת_נחל_לענה.jpeg,https://upload.wikimedia.org/wikipedia/commons/9/9b/IHM_מצודת_נחל_לענה_1.jpeg,https://upload.wikimedia.org/wikipedia/commons/9/9e/IHM_מצודת_נחל_לענה_2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מצודת נחל לענה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
